,modelID,DIS,Len,FC,FH,P,proq4,pcons,qmean,dan,Neff,contact_L
417,2476007,0.283615,229.0,0.5240174672,0.2270742358,0.0524017467,0.462,0.935,0.447,0.413,6.6073,1.0611353711790392
418,2476007,0.283615,229.0,0.5240174672,0.2270742358,0.0524017467,0.477,0.941,0.493,0.415,6.6073,1.0611353711790392
419,2476007,0.283615,229.0,0.5240174672,0.2270742358,0.0524017467,0.47,0.949,0.506,0.424,6.6073,1.0611353711790392
420,2253001,0.378641,56.0,0.7142857143000001,0.2857142857,0.053571428600000005,0.211,0.496,0.596,0.41,5.33213,0.017857142857142856
421,2253001,0.378641,56.0,0.7142857143000001,0.2857142857,0.053571428600000005,0.215,0.476,0.619,0.449,5.33213,0.017857142857142856
422,2253001,0.378641,56.0,0.7142857143000001,0.2857142857,0.053571428600000005,0.246,0.535,0.519,0.44,5.33213,0.017857142857142856
423,2253001,0.378641,56.0,0.7142857143000001,0.2857142857,0.053571428600000005,0.263,0.537,0.537,0.448,5.33213,0.017857142857142856
424,2253001,0.378641,56.0,0.7142857143000001,0.2857142857,0.053571428600000005,0.23,0.459,0.586,0.435,5.33213,0.017857142857142856
425,1146001,0.413289,56.0,0.4107142857,0.4107142857,0.053571428600000005,0.256,0.684,0.584,0.509,2.41178,0.017857142857142856
426,1146001,0.413289,56.0,0.4107142857,0.4107142857,0.053571428600000005,0.308,0.655,0.59,0.472,2.41178,0.017857142857142856
427,1146001,0.413289,56.0,0.4107142857,0.4107142857,0.053571428600000005,0.292,0.6559999999999999,0.564,0.514,2.41178,0.017857142857142856
428,1146001,0.413289,56.0,0.4107142857,0.4107142857,0.053571428600000005,0.29600000000000004,0.619,0.5489999999999999,0.494,2.41178,0.017857142857142856
429,1146001,0.413289,56.0,0.4107142857,0.4107142857,0.053571428600000005,0.318,0.672,0.5379999999999999,0.408,2.41178,0.017857142857142856
430,1590001,0.6109060000000001,89.0,0.393258427,0.3707865169,0.0898876404,0.578,0.645,0.387,0.42,10.6195,1.3707865168539326
431,1590001,0.6109060000000001,89.0,0.393258427,0.3707865169,0.0898876404,0.562,0.634,0.379,0.386,10.6195,1.3707865168539326
432,1590001,0.6109060000000001,89.0,0.393258427,0.3707865169,0.0898876404,0.5820000000000001,0.654,0.373,0.418,10.6195,1.3707865168539326
433,1590001,0.6109060000000001,89.0,0.393258427,0.3707865169,0.0898876404,0.5760000000000001,0.65,0.374,0.406,10.6195,1.3707865168539326
434,1590001,0.6109060000000001,89.0,0.393258427,0.3707865169,0.0898876404,0.581,0.639,0.382,0.405,10.6195,1.3707865168539326
435,754001,0.375615,33.0,0.7575757576000001,0.1515151515,0.0303030303,0.125,0.279,0.354,0.476,3.17917,0.0
436,754001,0.375615,33.0,0.7575757576000001,0.1515151515,0.0303030303,0.215,0.398,0.38,0.406,3.17917,0.0
437,754001,0.375615,33.0,0.7575757576000001,0.1515151515,0.0303030303,0.228,0.373,0.438,0.418,3.17917,0.0
438,754001,0.375615,33.0,0.7575757576000001,0.1515151515,0.0303030303,0.214,0.413,0.345,0.447,3.17917,0.0
439,754001,0.375615,33.0,0.7575757576000001,0.1515151515,0.0303030303,0.235,0.389,0.42,0.465,3.17917,0.0
440,771001,0.703987,71.0,0.5352112675999999,0.3943661972,0.0281690141,0.35200000000000004,0.531,0.439,0.398,3.97943,0.028169014084507043
441,771001,0.703987,71.0,0.5352112675999999,0.3943661972,0.0281690141,0.405,0.475,0.401,0.381,3.97943,0.028169014084507043
442,771001,0.703987,71.0,0.5352112675999999,0.3943661972,0.0281690141,0.373,0.508,0.481,0.399,3.97943,0.028169014084507043
443,771001,0.703987,71.0,0.5352112675999999,0.3943661972,0.0281690141,0.392,0.394,0.422,0.364,3.97943,0.028169014084507043
444,771001,0.703987,71.0,0.5352112675999999,0.3943661972,0.0281690141,0.458,0.302,0.415,0.403,3.97943,0.028169014084507043
445,1280001,0.116081,40.0,0.375,0.175,0.0,0.127,0.0,0.224,0.424,5.22622,0.0
446,1280001,0.116081,40.0,0.375,0.175,0.0,0.127,0.0,0.224,0.424,5.22622,0.0
447,1280001,0.116081,40.0,0.375,0.175,0.0,0.108,0.0,0.262,0.398,5.22622,0.0
448,1280001,0.116081,40.0,0.375,0.175,0.0,0.108,0.0,0.262,0.398,5.22622,0.0
449,1280001,0.116081,40.0,0.375,0.175,0.0,0.115,0.0,0.235,0.5,5.22622,0.0
450,1280001,0.116081,40.0,0.375,0.175,0.0,0.115,0.0,0.235,0.5,5.22622,0.0
451,1280001,0.116081,40.0,0.375,0.175,0.0,0.115,0.0,0.252,0.522,5.22622,0.0
452,1280001,0.116081,40.0,0.375,0.175,0.0,0.115,0.0,0.252,0.522,5.22622,0.0
453,1280001,0.116081,40.0,0.375,0.175,0.0,0.116,0.0,0.248,0.504,5.22622,0.0
454,1280001,0.116081,40.0,0.375,0.175,0.0,0.116,0.0,0.248,0.504,5.22622,0.0
455,2317001,0.362604,62.0,0.5967741935,0.0806451613,0.0,0.434,0.878,0.475,0.426,6.0239699999999985,0.8225806451612904
456,2317001,0.362604,62.0,0.5967741935,0.0806451613,0.0,0.491,0.835,0.445,0.402,6.0239699999999985,0.8225806451612904
457,2317001,0.362604,62.0,0.5967741935,0.0806451613,0.0,0.438,0.873,0.462,0.406,6.0239699999999985,0.8225806451612904
458,2317001,0.362604,62.0,0.5967741935,0.0806451613,0.0,0.468,0.8590000000000001,0.469,0.425,6.0239699999999985,0.8225806451612904
459,2317001,0.362604,62.0,0.5967741935,0.0806451613,0.0,0.44,0.8390000000000001,0.416,0.392,6.0239699999999985,0.8225806451612904
460,2162001,0.198947,141.0,0.4822695035,0.1631205674,0.0567375887,0.458,0.768,0.54,0.399,9.32955,1.0780141843971631
461,2162001,0.198947,141.0,0.4822695035,0.1631205674,0.0567375887,0.483,0.789,0.528,0.404,9.32955,1.0780141843971631
462,2162001,0.198947,141.0,0.4822695035,0.1631205674,0.0567375887,0.454,0.76,0.5539999999999999,0.412,9.32955,1.0780141843971631
463,2162001,0.198947,141.0,0.4822695035,0.1631205674,0.0567375887,0.473,0.7859999999999999,0.528,0.436,9.32955,1.0780141843971631
464,2162001,0.198947,141.0,0.4822695035,0.1631205674,0.0567375887,0.428,0.687,0.544,0.388,9.32955,1.0780141843971631
465,931002,0.69322,34.0,0.8235294118,0.1764705882,0.0882352941,0.138,0.264,0.391,0.345,1.47812,0.029411764705882356
466,931002,0.69322,34.0,0.8235294118,0.1764705882,0.0882352941,0.208,0.189,0.373,0.405,1.47812,0.029411764705882356
467,931002,0.69322,34.0,0.8235294118,0.1764705882,0.0882352941,0.183,0.273,0.439,0.376,1.47812,0.029411764705882356
468,931002,0.69322,34.0,0.8235294118,0.1764705882,0.0882352941,0.151,0.304,0.376,0.385,1.47812,0.029411764705882356
469,931002,0.69322,34.0,0.8235294118,0.1764705882,0.0882352941,0.188,0.344,0.397,0.476,1.47812,0.029411764705882356
470,1479001,0.113809,35.0,0.3142857143,0.6857142856999999,0.1142857143,0.13699999999999998,0.442,0.344,0.383,1.16666,0.0
471,1479001,0.113809,35.0,0.3142857143,0.6857142856999999,0.1142857143,0.13699999999999998,0.459,0.375,0.393,1.16666,0.0
472,1479001,0.113809,35.0,0.3142857143,0.6857142856999999,0.1142857143,0.135,0.394,0.295,0.36,1.16666,0.0
473,1479001,0.113809,35.0,0.3142857143,0.6857142856999999,0.1142857143,0.142,0.448,0.328,0.385,1.16666,0.0
474,1479001,0.113809,35.0,0.3142857143,0.6857142856999999,0.1142857143,0.192,0.45,0.279,0.3,1.16666,0.0
475,5001,0.476617,107.0,0.4205607477,0.4579439252000001,0.0654205607,0.343,0.418,0.5670000000000001,0.3720000000000001,5.67834,0.009345794392523364
476,5001,0.476617,107.0,0.4205607477,0.4579439252000001,0.0654205607,0.341,0.408,0.604,0.373,5.67834,0.009345794392523364
477,5001,0.476617,107.0,0.4205607477,0.4579439252000001,0.0654205607,0.344,0.4370000000000001,0.55,0.391,5.67834,0.009345794392523364
478,5001,0.476617,107.0,0.4205607477,0.4579439252000001,0.0654205607,0.358,0.29100000000000004,0.532,0.38,5.67834,0.009345794392523364
479,5001,0.476617,107.0,0.4205607477,0.4579439252000001,0.0654205607,0.299,0.319,0.506,0.384,5.67834,0.009345794392523364
480,1394003,0.467262,60.0,0.25,0.75,0.0166666667,0.214,0.991,0.402,0.379,2.07625,0.016666666666666666
481,1394003,0.467262,60.0,0.25,0.75,0.0166666667,0.219,0.991,0.408,0.413,2.07625,0.016666666666666666
482,1394003,0.467262,60.0,0.25,0.75,0.0166666667,0.21600000000000005,0.991,0.415,0.401,2.07625,0.016666666666666666
483,1394003,0.467262,60.0,0.25,0.75,0.0166666667,0.22,0.991,0.42,0.373,2.07625,0.016666666666666666
484,1394003,0.467262,60.0,0.25,0.75,0.0166666667,0.223,0.963,0.394,0.318,2.07625,0.016666666666666666
485,862001,0.7871670000000001,71.0,0.7464788732,0.1549295775,0.014084507,0.354,0.382,0.6901408451000001,0.3720000000000001,2.68623,0.028169014084507043
486,862001,0.7871670000000001,71.0,0.7464788732,0.1549295775,0.014084507,0.414,0.365,0.7042253520999999,0.361,2.68623,0.028169014084507043
487,862001,0.7871670000000001,71.0,0.7464788732,0.1549295775,0.014084507,0.387,0.433,0.676056338,0.379,2.68623,0.028169014084507043
488,862001,0.7871670000000001,71.0,0.7464788732,0.1549295775,0.014084507,0.305,0.453,0.7042253520999999,0.377,2.68623,0.028169014084507043
489,862001,0.7871670000000001,71.0,0.7464788732,0.1549295775,0.014084507,0.39,0.32,0.6478873239,0.409,2.68623,0.028169014084507043
490,958001,0.650452,123.0,0.4959349593,0.4227642276,0.0569105691,0.428,0.987,0.593,0.371,4.35116,0.5772357723577236
491,958001,0.650452,123.0,0.4959349593,0.4227642276,0.0569105691,0.42,0.99,0.601,0.398,4.35116,0.5772357723577236
492,958001,0.650452,123.0,0.4959349593,0.4227642276,0.0569105691,0.419,0.985,0.544,0.39,4.35116,0.5772357723577236
493,958001,0.650452,123.0,0.4959349593,0.4227642276,0.0569105691,0.443,0.979,0.6409999999999999,0.381,4.35116,0.5772357723577236
494,958001,0.650452,123.0,0.4959349593,0.4227642276,0.0569105691,0.404,0.986,0.603,0.388,4.35116,0.5772357723577236
495,544003,0.602191,120.0,0.55,0.4416666667,0.0166666667,0.342,0.914,0.622,0.399,5.36678,0.075
496,544003,0.602191,120.0,0.55,0.4416666667,0.0166666667,0.342,0.914,0.622,0.399,5.36678,0.075
497,544003,0.602191,120.0,0.55,0.4416666667,0.0166666667,0.35,0.914,0.628,0.396,5.36678,0.075
498,544003,0.602191,120.0,0.55,0.4416666667,0.0166666667,0.35,0.914,0.628,0.396,5.36678,0.075
499,544003,0.602191,120.0,0.55,0.4416666667,0.0166666667,0.348,0.914,0.613,0.383,5.36678,0.075
500,544003,0.602191,120.0,0.55,0.4416666667,0.0166666667,0.348,0.914,0.613,0.383,5.36678,0.075
501,544003,0.602191,120.0,0.55,0.4416666667,0.0166666667,0.358,0.853,0.483,0.34,5.36678,0.075
502,544003,0.602191,120.0,0.55,0.4416666667,0.0166666667,0.358,0.853,0.483,0.34,5.36678,0.075
503,544003,0.602191,120.0,0.55,0.4416666667,0.0166666667,0.339,0.768,0.57,0.364,5.36678,0.075
504,544003,0.602191,120.0,0.55,0.4416666667,0.0166666667,0.339,0.768,0.57,0.364,5.36678,0.075
505,1527001,0.335704,56.0,0.1607142857,0.8392857143000001,0.0178571429,0.5660000000000001,0.461,0.381,0.35200000000000004,6.90727,0.5
506,1527001,0.335704,56.0,0.1607142857,0.8392857143000001,0.0178571429,0.555,0.469,0.429,0.363,6.90727,0.5
507,1527001,0.335704,56.0,0.1607142857,0.8392857143000001,0.0178571429,0.555,0.472,0.396,0.375,6.90727,0.5
508,1527001,0.335704,56.0,0.1607142857,0.8392857143000001,0.0178571429,0.552,0.468,0.402,0.36,6.90727,0.5
509,1527001,0.335704,56.0,0.1607142857,0.8392857143000001,0.0178571429,0.5489999999999999,0.46,0.428,0.3720000000000001,6.90727,0.5
510,48023,0.521649,83.0,0.6506024096,0.3493975904,0.0722891566,0.233,0.4920000000000001,0.6385542169,0.37,6.97958,0.060240963855421686
511,48023,0.521649,83.0,0.6506024096,0.3493975904,0.0722891566,0.239,0.598,0.6506024096,0.371,6.97958,0.060240963855421686
512,48023,0.521649,83.0,0.6506024096,0.3493975904,0.0722891566,0.213,0.496,0.6385542169,0.378,6.97958,0.060240963855421686
513,48023,0.521649,83.0,0.6506024096,0.3493975904,0.0722891566,0.233,0.628,0.6024096386,0.362,6.97958,0.060240963855421686
514,48023,0.521649,83.0,0.6506024096,0.3493975904,0.0722891566,0.218,0.596,0.6506024096,0.386,6.97958,0.060240963855421686
515,2504003,0.116789,256.0,0.34765625,0.55078125,0.015625,0.328,0.383,0.515,0.359,3.39862,0.16015625
516,2504003,0.116789,256.0,0.34765625,0.55078125,0.015625,0.308,0.486,0.5329999999999999,0.366,3.39862,0.16015625
517,2504003,0.116789,256.0,0.34765625,0.55078125,0.015625,0.308,0.467,0.534,0.361,3.39862,0.16015625
518,2504003,0.116789,256.0,0.34765625,0.55078125,0.015625,0.326,0.388,0.513,0.343,3.39862,0.16015625
519,2504003,0.116789,256.0,0.34765625,0.55078125,0.015625,0.29,0.26,0.488,0.325,3.39862,0.16015625
520,2497001,0.587056,226.0,0.4159292035,0.5752212389,0.0884955752,0.399,0.0,0.6061946903000001,0.338,2.88523,0.21238938053097345
521,2497001,0.587056,226.0,0.4159292035,0.5752212389,0.0884955752,0.391,0.0,0.6283185841,0.36,2.88523,0.21238938053097345
522,2497001,0.587056,226.0,0.4159292035,0.5752212389,0.0884955752,0.373,0.0,0.6327433628,0.331,2.88523,0.21238938053097345
523,2497001,0.587056,226.0,0.4159292035,0.5752212389,0.0884955752,0.38,0.0,0.6504424779,0.324,2.88523,0.21238938053097345
524,2497001,0.587056,226.0,0.4159292035,0.5752212389,0.0884955752,0.384,0.0,0.6327433628,0.354,2.88523,0.21238938053097345
525,1149001,0.545559,150.0,0.7,0.2666666667,0.0533333333,0.383,0.5920000000000001,0.521,0.366,7.5106899999999985,0.20666666666666667
526,1149001,0.545559,150.0,0.7,0.2666666667,0.0533333333,0.37,0.26,0.433,0.371,7.5106899999999985,0.20666666666666667
527,1149001,0.545559,150.0,0.7,0.2666666667,0.0533333333,0.35100000000000003,0.5820000000000001,0.395,0.35700000000000004,7.5106899999999985,0.20666666666666667
528,1149001,0.545559,150.0,0.7,0.2666666667,0.0533333333,0.359,0.52,0.414,0.345,7.5106899999999985,0.20666666666666667
529,1149001,0.545559,150.0,0.7,0.2666666667,0.0533333333,0.337,0.5329999999999999,0.461,0.365,7.5106899999999985,0.20666666666666667
530,1014001,0.5024310000000001,89.0,0.5393258427000001,0.4606741573,0.0112359551,0.309,0.328,0.579,0.37,4.76741,0.02247191011235955
531,1014001,0.5024310000000001,89.0,0.5393258427000001,0.4606741573,0.0112359551,0.32,0.317,0.485,0.354,4.76741,0.02247191011235955
532,1014001,0.5024310000000001,89.0,0.5393258427000001,0.4606741573,0.0112359551,0.258,0.32,0.522,0.373,4.76741,0.02247191011235955
533,1014001,0.5024310000000001,89.0,0.5393258427000001,0.4606741573,0.0112359551,0.307,0.298,0.54,0.369,4.76741,0.02247191011235955
534,1014001,0.5024310000000001,89.0,0.5393258427000001,0.4606741573,0.0112359551,0.28800000000000003,0.306,0.574,0.38,4.76741,0.02247191011235955
535,1524001,0.636904,41.0,0.5365853659,0.4634146341,0.0975609756,0.135,0.413,0.6707317073,0.341,5.61263,0.0
536,1524001,0.636904,41.0,0.5365853659,0.4634146341,0.0975609756,0.133,0.405,0.6951219512000001,0.349,5.61263,0.0
537,1524001,0.636904,41.0,0.5365853659,0.4634146341,0.0975609756,0.13,0.402,0.6341463414999999,0.35600000000000004,5.61263,0.0
538,1524001,0.636904,41.0,0.5365853659,0.4634146341,0.0975609756,0.135,0.378,0.6341463414999999,0.35200000000000004,5.61263,0.0
539,1524001,0.636904,41.0,0.5365853659,0.4634146341,0.0975609756,0.13,0.321,0.6585365854,0.329,5.61263,0.0
540,1456001,0.337108,115.0,0.4695652174,0.3043478261,0.0347826087,0.588,0.5539999999999999,0.369,0.344,9.59449,1.4086956521739131
541,1456001,0.337108,115.0,0.4695652174,0.3043478261,0.0347826087,0.58,0.552,0.362,0.342,9.59449,1.4086956521739131
542,1456001,0.337108,115.0,0.4695652174,0.3043478261,0.0347826087,0.588,0.5429999999999999,0.383,0.368,9.59449,1.4086956521739131
543,1456001,0.337108,115.0,0.4695652174,0.3043478261,0.0347826087,0.59,0.556,0.385,0.34600000000000003,9.59449,1.4086956521739131
544,1456001,0.337108,115.0,0.4695652174,0.3043478261,0.0347826087,0.607,0.552,0.335,0.338,9.59449,1.4086956521739131
545,1600001,0.213016,31.0,0.4193548387,0.5483870968,0.0322580645,0.119,0.263,0.306,0.342,1.27885,0.0
546,1600001,0.213016,31.0,0.4193548387,0.5483870968,0.0322580645,0.121,0.25,0.293,0.345,1.27885,0.0
547,1600001,0.213016,31.0,0.4193548387,0.5483870968,0.0322580645,0.112,0.308,0.306,0.3670000000000001,1.27885,0.0
548,1600001,0.213016,31.0,0.4193548387,0.5483870968,0.0322580645,0.115,0.307,0.301,0.389,1.27885,0.0
549,1600001,0.213016,31.0,0.4193548387,0.5483870968,0.0322580645,0.116,0.31,0.28300000000000003,0.35,1.27885,0.0
550,1503001,0.434515,74.0,0.0945945946,0.9054054054,0.0,0.3,0.116,0.475,0.34,9.54051,0.0
551,1503001,0.434515,74.0,0.0945945946,0.9054054054,0.0,0.326,0.108,0.466,0.5,9.54051,0.0
552,1503001,0.434515,74.0,0.0945945946,0.9054054054,0.0,0.311,0.1,0.475,0.512,9.54051,0.0
553,1503001,0.434515,74.0,0.0945945946,0.9054054054,0.0,0.326,0.113,0.485,0.342,9.54051,0.0
554,1503001,0.434515,74.0,0.0945945946,0.9054054054,0.0,0.307,0.106,0.45,0.51,9.54051,0.0
555,341001,0.551516,118.0,0.8305084745999999,0.1610169492,0.0762711864,0.243,0.223,0.304,0.329,4.796880000000002,0.01694915254237288
556,341001,0.551516,118.0,0.8305084745999999,0.1610169492,0.0762711864,0.255,0.266,0.332,0.34,4.796880000000002,0.01694915254237288
557,341001,0.551516,118.0,0.8305084745999999,0.1610169492,0.0762711864,0.246,0.26,0.417,0.339,4.796880000000002,0.01694915254237288
558,341001,0.551516,118.0,0.8305084745999999,0.1610169492,0.0762711864,0.249,0.269,0.35,0.312,4.796880000000002,0.01694915254237288
559,341001,0.551516,118.0,0.8305084745999999,0.1610169492,0.0762711864,0.219,0.237,0.32299999999999995,0.336,4.796880000000002,0.01694915254237288
560,2487002,0.329197,206.0,0.4563106796,0.3398058252,0.0194174757,0.399,0.0,0.37,0.334,2.68738,0.5436893203883495
561,2487002,0.329197,206.0,0.4563106796,0.3398058252,0.0194174757,0.406,0.0,0.416,0.35600000000000004,2.68738,0.5436893203883495
562,2487002,0.329197,206.0,0.4563106796,0.3398058252,0.0194174757,0.36,0.0,0.395,0.327,2.68738,0.5436893203883495
563,2487002,0.329197,206.0,0.4563106796,0.3398058252,0.0194174757,0.377,0.0,0.403,0.334,2.68738,0.5436893203883495
564,2487002,0.329197,206.0,0.4563106796,0.3398058252,0.0194174757,0.404,0.0,0.421,0.328,2.68738,0.5436893203883495
565,1438001,0.303451,67.0,0.2686567164,0.7313432836,0.0447761194,0.333,0.753,0.392,0.309,5.38443,0.11940298507462685
566,1438001,0.303451,67.0,0.2686567164,0.7313432836,0.0447761194,0.327,0.7909999999999999,0.383,0.316,5.38443,0.11940298507462685
567,1438001,0.303451,67.0,0.2686567164,0.7313432836,0.0447761194,0.293,0.841,0.398,0.32299999999999995,5.38443,0.11940298507462685
568,1438001,0.303451,67.0,0.2686567164,0.7313432836,0.0447761194,0.29,0.8490000000000001,0.404,0.348,5.38443,0.11940298507462685
569,1438001,0.303451,67.0,0.2686567164,0.7313432836,0.0447761194,0.331,0.84,0.398,0.328,5.38443,0.11940298507462685
570,1594001,0.328926,43.0,0.5348837209,0.3720930233,0.0697674419,0.36,0.434,0.424,0.338,6.3531900000000014,0.372093023255814
571,1594001,0.328926,43.0,0.5348837209,0.3720930233,0.0697674419,0.32299999999999995,0.434,0.399,0.363,6.3531900000000014,0.372093023255814
572,1594001,0.328926,43.0,0.5348837209,0.3720930233,0.0697674419,0.35600000000000004,0.451,0.46,0.325,6.3531900000000014,0.372093023255814
573,1594001,0.328926,43.0,0.5348837209,0.3720930233,0.0697674419,0.34600000000000003,0.4,0.412,0.359,6.3531900000000014,0.372093023255814
574,1594001,0.328926,43.0,0.5348837209,0.3720930233,0.0697674419,0.32299999999999995,0.426,0.409,0.328,6.3531900000000014,0.372093023255814
575,2508001,0.505102,282.0,0.5992907801,0.3865248227000001,0.0957446809,0.34700000000000003,0.321,0.448,0.326,3.04857,0.12411347517730495
576,2508001,0.505102,282.0,0.5992907801,0.3865248227000001,0.0957446809,0.35200000000000004,0.32299999999999995,0.423,0.322,3.04857,0.12411347517730495
577,2508001,0.505102,282.0,0.5992907801,0.3865248227000001,0.0957446809,0.371,0.318,0.455,0.335,3.04857,0.12411347517730495
578,2508001,0.505102,282.0,0.5992907801,0.3865248227000001,0.0957446809,0.33,0.321,0.383,0.327,3.04857,0.12411347517730495
579,2508001,0.505102,282.0,0.5992907801,0.3865248227000001,0.0957446809,0.35200000000000004,0.316,0.446,0.321,3.04857,0.12411347517730495
580,808004,0.569325,93.0,0.8924731183,0.0967741935,0.13978494619999998,0.202,0.5329999999999999,0.446,0.305,3.3173,0.0
581,808004,0.569325,93.0,0.8924731183,0.0967741935,0.13978494619999998,0.197,0.502,0.408,0.371,3.3173,0.0
582,808004,0.569325,93.0,0.8924731183,0.0967741935,0.13978494619999998,0.234,0.547,0.52,0.317,3.3173,0.0
583,808004,0.569325,93.0,0.8924731183,0.0967741935,0.13978494619999998,0.183,0.321,0.399,0.322,3.3173,0.0
584,808004,0.569325,93.0,0.8924731183,0.0967741935,0.13978494619999998,0.183,0.541,0.353,0.306,3.3173,0.0
585,1747001,0.451976,86.0,0.3139534884,0.6395348837,0.023255814,0.276,0.315,0.393,0.322,4.4114900000000015,0.011627906976744186
586,1747001,0.451976,86.0,0.3139534884,0.6395348837,0.023255814,0.276,0.318,0.396,0.349,4.4114900000000015,0.011627906976744186
587,1747001,0.451976,86.0,0.3139534884,0.6395348837,0.023255814,0.294,0.294,0.425,0.32,4.4114900000000015,0.011627906976744186
588,1747001,0.451976,86.0,0.3139534884,0.6395348837,0.023255814,0.302,0.32299999999999995,0.389,0.328,4.4114900000000015,0.011627906976744186
589,1747001,0.451976,86.0,0.3139534884,0.6395348837,0.023255814,0.272,0.287,0.385,0.315,4.4114900000000015,0.011627906976744186
590,1119004,0.557876,137.0,0.5766423358,0.3576642336,0.0510948905,0.256,0.276,0.458,0.328,5.18935,0.10948905109489053
591,1119004,0.557876,137.0,0.5766423358,0.3576642336,0.0510948905,0.304,0.457,0.463,0.312,5.18935,0.10948905109489053
592,1119004,0.557876,137.0,0.5766423358,0.3576642336,0.0510948905,0.306,0.424,0.469,0.334,5.18935,0.10948905109489053
593,1119004,0.557876,137.0,0.5766423358,0.3576642336,0.0510948905,0.29100000000000004,0.43,0.463,0.335,5.18935,0.10948905109489053
594,1119004,0.557876,137.0,0.5766423358,0.3576642336,0.0510948905,0.292,0.342,0.465,0.334,5.18935,0.10948905109489053
595,1436001,0.413619,65.0,0.3230769231,0.5846153846,0.0615384615,0.365,0.992,0.316,0.31,7.35887,0.18461538461538465
596,1436001,0.413619,65.0,0.3230769231,0.5846153846,0.0615384615,0.37,0.992,0.324,0.307,7.35887,0.18461538461538465
597,1436001,0.413619,65.0,0.3230769231,0.5846153846,0.0615384615,0.358,0.992,0.316,0.29600000000000004,7.35887,0.18461538461538465
598,1436001,0.413619,65.0,0.3230769231,0.5846153846,0.0615384615,0.383,0.99,0.307,0.307,7.35887,0.18461538461538465
599,1436001,0.413619,65.0,0.3230769231,0.5846153846,0.0615384615,0.364,0.988,0.322,0.315,7.35887,0.18461538461538465
600,2879009,0.17244600000000002,138.0,0.4565217391,0.2391304348,0.0507246377,0.331,0.851,0.488,0.324,4.71095,0.6014492753623188
601,2879009,0.17244600000000002,138.0,0.4565217391,0.2391304348,0.0507246377,0.331,0.8320000000000001,0.444,0.301,4.71095,0.6014492753623188
602,2879009,0.17244600000000002,138.0,0.4565217391,0.2391304348,0.0507246377,0.35600000000000004,0.82,0.499,0.292,4.71095,0.6014492753623188
603,2879009,0.17244600000000002,138.0,0.4565217391,0.2391304348,0.0507246377,0.34600000000000003,0.873,0.513,0.322,4.71095,0.6014492753623188
604,2879009,0.17244600000000002,138.0,0.4565217391,0.2391304348,0.0507246377,0.35100000000000003,0.879,0.488,0.306,4.71095,0.6014492753623188
605,1068001,0.5278930000000001,119.0,0.6470588235,0.2941176471,0.0756302521,0.394,0.7120000000000001,0.3670000000000001,0.306,6.073180000000002,0.3193277310924369
606,1068001,0.5278930000000001,119.0,0.6470588235,0.2941176471,0.0756302521,0.415,0.591,0.35200000000000004,0.304,6.073180000000002,0.3193277310924369
607,1068001,0.5278930000000001,119.0,0.6470588235,0.2941176471,0.0756302521,0.364,0.7170000000000001,0.382,0.314,6.073180000000002,0.3193277310924369
608,1068001,0.5278930000000001,119.0,0.6470588235,0.2941176471,0.0756302521,0.395,0.722,0.369,0.307,6.073180000000002,0.3193277310924369
609,1068001,0.5278930000000001,119.0,0.6470588235,0.2941176471,0.0756302521,0.418,0.6940000000000001,0.3670000000000001,0.309,6.073180000000002,0.3193277310924369
610,1438004,0.445352,67.0,0.328358209,0.6567164179,0.0746268657,0.382,0.944,0.6343283582,0.303,7.86792,0.19402985074626866
611,1438004,0.445352,67.0,0.328358209,0.6567164179,0.0746268657,0.389,0.945,0.6417910447999999,0.307,7.86792,0.19402985074626866
612,1438004,0.445352,67.0,0.328358209,0.6567164179,0.0746268657,0.348,0.949,0.6119402985,0.307,7.86792,0.19402985074626866
613,1438004,0.445352,67.0,0.328358209,0.6567164179,0.0746268657,0.39,0.946,0.6044776118999999,0.324,7.86792,0.19402985074626866
614,1438004,0.445352,67.0,0.328358209,0.6567164179,0.0746268657,0.395,0.954,0.6567164179,0.337,7.86792,0.19402985074626866
615,1478006,0.493677,42.0,0.8333333333,0.1666666667,0.119047619,0.38,0.358,0.383,0.278,5.72695,0.16666666666666666
616,1478006,0.493677,42.0,0.8333333333,0.1666666667,0.119047619,0.329,0.3720000000000001,0.364,0.295,5.72695,0.16666666666666666
617,1478006,0.493677,42.0,0.8333333333,0.1666666667,0.119047619,0.299,0.376,0.413,0.319,5.72695,0.16666666666666666
618,1478006,0.493677,42.0,0.8333333333,0.1666666667,0.119047619,0.43,0.317,0.377,0.314,5.72695,0.16666666666666666
619,1478006,0.493677,42.0,0.8333333333,0.1666666667,0.119047619,0.309,0.339,0.386,0.302,5.72695,0.16666666666666666
620,1293001,0.589499,120.0,0.825,0.0916666667,0.0916666667,0.36,0.0,0.422,0.295,3.78592,0.2
621,1293001,0.589499,120.0,0.825,0.0916666667,0.0916666667,0.3720000000000001,0.0,0.473,0.31,3.78592,0.2
622,1293001,0.589499,120.0,0.825,0.0916666667,0.0916666667,0.389,0.0,0.43,0.311,3.78592,0.2
623,1293001,0.589499,120.0,0.825,0.0916666667,0.0916666667,0.404,0.0,0.453,0.302,3.78592,0.2
624,1293001,0.589499,120.0,0.825,0.0916666667,0.0916666667,0.407,0.0,0.436,0.293,3.78592,0.2
625,52001,0.28078800000000004,285.0,0.5333333333,0.3754385965,0.0596491228,0.476,0.506,0.481,0.324,8.166260000000001,0.4526315789473685
